1 	 -0.041152
2 	 -0.041447
4 	 -0.041523
8 	 -0.040556
10 	 -0.040939
11 	 -0.041504
13 	 -0.040719
17 	 -0.040883
19 	 -0.041319
21 	 -0.040839
26 	 -0.040853
28 	 -0.041000
29 	 -0.040340
31 	 -0.041023
32 	 -0.041120
34 	 -0.040021
35 	 -0.039594
36 	 -0.041025
37 	 -0.040027
39 	 -0.040206
44 	 -0.040156
45 	 -0.039618
46 	 -0.040125
47 	 -0.039955
48 	 -0.039544
50 	 -0.039953
51 	 -0.040902
56 	 -0.040121
58 	 -0.039932
59 	 -0.038539
61 	 -0.039132
63 	 -0.039604
64 	 -0.039006
71 	 -0.038338
73 	 -0.039166
75 	 -0.038564
76 	 -0.038737
78 	 -0.038074
80 	 -0.037652
81 	 -0.037683
82 	 -0.039017
84 	 -0.038526
91 	 -0.037683
92 	 -0.037834
94 	 -0.038747
95 	 -0.036795
96 	 -0.036629
97 	 -0.037435
102 	 -0.036106
103 	 -0.038004
105 	 -0.035767
107 	 -0.037038
110 	 -0.036951
112 	 -0.037039
113 	 -0.035803
115 	 -0.037302
116 	 -0.035084
117 	 -0.035177
118 	 -0.035010
122 	 -0.036625
123 	 -0.036631
125 	 -0.036108
126 	 -0.035713
128 	 -0.035211
129 	 -0.036680
130 	 -0.034472
131 	 -0.034457
132 	 -0.035170
133 	 -0.034663
138 	 -0.035339
142 	 -0.035240
149 	 -0.032827
151 	 -0.031972
152 	 -0.033376
153 	 -0.034364
158 	 -0.034773
159 	 -0.032033
161 	 -0.032460
163 	 -0.033056
164 	 -0.033834
169 	 -0.031659
170 	 -0.032415
177 	 -0.032793
178 	 -0.031672
179 	 -0.031442
181 	 -0.030456
184 	 -0.030805
185 	 -0.031604
186 	 -0.030997
188 	 -0.031550
189 	 -0.033956
190 	 -0.028825
191 	 -0.031345
192 	 -0.031111
195 	 -0.031034
196 	 -0.030628
204 	 -0.030563
206 	 -0.030275
207 	 -0.028615
208 	 -0.030326
212 	 -0.031893
213 	 -0.031104
219 	 -0.032188
222 	 -0.030352
225 	 -0.029905
226 	 -0.027572
227 	 -0.026758
228 	 -0.026790
231 	 -0.026981
233 	 -0.029360
236 	 -0.029072
239 	 -0.030771
242 	 -0.028849
245 	 -0.028257
247 	 -0.026930
248 	 -0.028115
250 	 -0.025213
251 	 -0.031622
252 	 -0.026458
253 	 -0.027089
254 	 -0.026650
257 	 -0.026596
258 	 -0.028007
260 	 -0.023630
263 	 -0.024247
264 	 -0.028793
265 	 -0.026338
267 	 -0.027428
269 	 -0.026503
270 	 -0.023440
272 	 -0.029349
273 	 -0.024437
278 	 -0.025950
284 	 -0.023566
285 	 -0.024066
286 	 -0.026147
287 	 -0.023815
289 	 -0.026654
291 	 -0.025662
292 	 -0.026562
294 	 -0.025950
295 	 -0.022970
296 	 -0.021359
297 	 -0.023429
300 	 -0.019234
302 	 -0.024544
303 	 -0.022134
304 	 -0.023202
309 	 -0.021017
311 	 -0.024085
312 	 -0.017665
313 	 -0.023838
315 	 -0.019180
317 	 -0.021569
318 	 -0.021934
320 	 -0.019700
322 	 -0.023061
324 	 -0.022265
327 	 -0.019461
328 	 -0.018498
329 	 -0.014155
330 	 -0.016795
331 	 -0.021001
335 	 -0.011915
365 	 -0.005561
367 	 -0.020535
369 	 -0.024200
372 	 -0.016353
373 	 -0.005419
374 	 -0.017298
375 	 -0.017992
376 	 -0.020820
377 	 -0.018172
380 	 -0.005654
382 	 -0.007613
383 	 0.005160
384 	 -0.008127
385 	 -0.004990
387 	 -0.001096
388 	 -0.014019
389 	 -0.010631
392 	 -0.010388
395 	 -0.012412
396 	 -0.014005
397 	 -0.016495
398 	 -0.018333
400 	 -0.016271
401 	 -0.014855
402 	 -0.017200
404 	 0.009459
413 	 -0.003631
415 	 -0.010760
416 	 0.004934
417 	 0.000916
419 	 0.008998
421 	 0.003518
422 	 0.003738
423 	 0.000489
425 	 -0.011917
426 	 0.004232
427 	 -0.010955
428 	 -0.015911
430 	 0.006146
435 	 -0.017576
436 	 -0.003962
437 	 -0.017023
438 	 -0.001442
440 	 0.012295
444 	 -0.018231
445 	 -0.013506
449 	 0.001066
453 	 -0.005923
455 	 0.003832
459 	 0.001686
460 	 -0.001108
461 	 0.006951
462 	 -0.015032
464 	 0.015491
465 	 0.004797
466 	 -0.002985
467 	 -0.017888
471 	 0.001833
472 	 0.011284
474 	 -0.006537
475 	 0.002660
478 	 -0.007703
480 	 0.003952
484 	 -0.013906
485 	 -0.005918
488 	 -0.003096
489 	 -0.009408
491 	 0.002763
494 	 0.003194
496 	 -0.014003
498 	 -0.012360
502 	 0.014134
505 	 -0.015426
510 	 0.011794
513 	 0.012775
514 	 -0.011168
516 	 -0.008110
517 	 0.024349
518 	 -0.002025
519 	 0.003501
520 	 0.007102
521 	 -0.003684
523 	 -0.008449
524 	 -0.002756
525 	 0.003202
526 	 0.034110
529 	 0.022226
531 	 -0.020490
534 	 -0.002621
537 	 -0.005322
539 	 -0.001750
540 	 0.013187
541 	 -0.003405
542 	 -0.011115
543 	 -0.008242
544 	 -0.016699
545 	 0.002787
547 	 -0.007411
549 	 -0.007703
550 	 -0.003274
553 	 -0.003074
554 	 0.009462
556 	 0.016853
557 	 0.008525
559 	 0.018621
560 	 -0.000692
562 	 -0.008073
563 	 0.000656
564 	 0.002688
565 	 -0.001979
568 	 -0.013649
571 	 -0.000716
572 	 -0.012861
574 	 -0.016680
576 	 0.013419
577 	 -0.002428
578 	 0.005389
580 	 -0.004581
581 	 0.004965
582 	 0.002083
584 	 0.008493
585 	 0.000692
587 	 -0.003815
588 	 0.002260
591 	 -0.015538
593 	 -0.003125
596 	 -0.003810
599 	 0.015577
601 	 -0.016820
602 	 -0.014811
604 	 0.018027
605 	 -0.004464
612 	 -0.015577
614 	 0.014399
615 	 0.000847
617 	 -0.007405
620 	 0.002834
621 	 0.009121
623 	 -0.011034
626 	 -0.005246
629 	 0.018573
630 	 -0.001451
631 	 -0.007454
632 	 0.001171
633 	 0.011001
634 	 -0.014827
637 	 -0.008809
640 	 -0.003844
641 	 -0.011095
642 	 -0.014185
645 	 -0.002793
648 	 0.004256
649 	 0.012647
654 	 0.027773
657 	 0.000256
660 	 -0.015762
662 	 -0.002954
663 	 -0.003093
665 	 -0.013349
668 	 0.029032
670 	 -0.006182
672 	 -0.017025
673 	 -0.014541
676 	 0.013685
678 	 0.012478
680 	 -0.006559
683 	 0.000945
686 	 -0.018442
687 	 -0.004712
688 	 -0.016395
689 	 0.021533
694 	 -0.017351
696 	 0.017201
698 	 -0.000764
704 	 -0.013492
713 	 0.002320
714 	 0.010567
716 	 -0.009643
717 	 -0.000398
720 	 0.018077
721 	 -0.012639
723 	 0.004587
724 	 -0.014743
726 	 -0.007635
727 	 -0.010530
731 	 0.000955
733 	 0.004935
734 	 0.002493
736 	 -0.011889
737 	 -0.007933
738 	 0.023458
740 	 0.018274
742 	 0.039146
743 	 -0.000035
745 	 -0.008019
746 	 0.029978
750 	 0.003645
751 	 0.015009
752 	 0.014040
753 	 0.011866
754 	 -0.006817
762 	 -0.008037
765 	 0.002734
767 	 -0.008569
768 	 0.013427
769 	 0.009018
771 	 0.009413
774 	 0.005076
775 	 0.011915
780 	 0.001977
781 	 0.052302
783 	 0.041710
785 	 0.022070
786 	 -0.010903
788 	 0.022946
789 	 0.045157
790 	 -0.003434
791 	 -0.018830
792 	 0.014852
794 	 -0.000359
797 	 0.007384
798 	 0.007956
799 	 0.001914
800 	 0.006088
801 	 0.023385
802 	 0.024270
803 	 0.010107
807 	 0.023623
808 	 0.044800
811 	 -0.014823
812 	 0.048736
813 	 0.011569
816 	 -0.004468
821 	 0.016311
822 	 -0.004207
823 	 -0.002432
825 	 0.010784
826 	 0.023413
827 	 -0.009170
828 	 0.051196
830 	 0.048359
831 	 -0.003361
832 	 -0.001226
834 	 -0.000663
835 	 -0.010090
836 	 -0.012108
837 	 0.039665
839 	 0.068954
840 	 0.016302
841 	 0.060564
843 	 0.054352
845 	 -0.006774
846 	 -0.001933
848 	 0.003988
850 	 0.070873
851 	 0.060391
852 	 0.020539
858 	 -0.012959
859 	 0.030952
863 	 -0.005979
864 	 0.015654
868 	 -0.005538
869 	 0.028591
870 	 0.045578
872 	 -0.000190
878 	 0.006938
879 	 0.001017
880 	 0.088981
882 	 0.006402
883 	 0.031473
884 	 0.029436
885 	 0.051946
887 	 0.068578
888 	 0.032979
889 	 -0.002475
893 	 0.040392
895 	 0.035134
896 	 -0.002906
898 	 0.062744
899 	 0.027263
902 	 0.010341
904 	 0.045818
905 	 0.006180
909 	 0.054190
911 	 0.086117
914 	 0.031324
915 	 0.089508
918 	 0.017529
919 	 0.021339
923 	 -0.001664
924 	 0.035839
925 	 0.058623
926 	 0.011410
931 	 0.004425
934 	 0.020473
937 	 0.052355
938 	 0.053178
939 	 0.047149
940 	 0.033143
941 	 0.045219
943 	 0.093787
945 	 0.011783
947 	 0.065218
948 	 0.005054
949 	 -0.009904
952 	 0.018969
954 	 -0.008384
955 	 0.030432
962 	 0.053083
964 	 0.032394
965 	 0.029957
968 	 0.051164
972 	 0.009610
973 	 0.047399
974 	 0.048438
975 	 0.002798
976 	 0.034484
977 	 0.045267
978 	 -0.011268
983 	 0.011212
987 	 0.002763
988 	 -0.014586
989 	 0.039750
994 	 0.045686
995 	 0.017570
996 	 0.009340
998 	 -0.007183
1001 	 0.054037
1005 	 0.019023
1007 	 0.031504
1010 	 0.045273
1012 	 0.028912
1013 	 -0.001920
1015 	 0.022891
1017 	 -0.011379
1018 	 0.019071
1020 	 0.023704
1021 	 0.021590
1025 	 0.007315
1028 	 -0.002265
1030 	 0.084313
1032 	 0.066243
1034 	 -0.008836
1035 	 -0.012270
1039 	 0.035689
1040 	 0.014407
1041 	 -0.004109
1043 	 0.049684
1044 	 -0.001939
1045 	 0.067040
1046 	 -0.003817
1048 	 0.063133
1050 	 0.014375
1052 	 0.024364
1053 	 0.017796
1056 	 0.025233
1058 	 0.008135
1060 	 0.019963
1061 	 -0.005396
1062 	 0.041306
1064 	 0.005150
1067 	 0.073995
1073 	 0.000258
1074 	 0.015791
1075 	 0.042632
1078 	 0.011875
1079 	 -0.008204
1081 	 0.043223
1084 	 0.030967
1085 	 0.005056
1086 	 0.004619
1087 	 0.060495
1089 	 0.055398
1090 	 0.125707
1091 	 0.006940
1093 	 0.029305
1094 	 -0.007574
1095 	 0.000835
1097 	 0.020254
1099 	 -0.006219
1102 	 0.117197
1104 	 0.025403
1106 	 -0.007969
1107 	 -0.004682
1109 	 0.011483
1113 	 0.008259
1117 	 0.019742
1119 	 -0.013656
1121 	 0.004697
1122 	 0.049059
1124 	 0.020532
1128 	 0.010782
1129 	 -0.011169
1130 	 -0.001800
1131 	 0.008783
1132 	 0.037217
1135 	 0.067006
1136 	 0.058724
1137 	 0.099594
1138 	 0.033406
1141 	 -0.001279
1142 	 0.073766
1143 	 -0.008715
1144 	 0.020730
1145 	 0.037103
1148 	 0.050987
1149 	 0.013421
1150 	 0.014600
1151 	 0.031050
1156 	 0.003325
1157 	 0.040373
1158 	 0.011297
1160 	 -0.001686
1163 	 -0.003028
1165 	 0.041963
1167 	 0.006392
1169 	 0.018664
1170 	 0.048186
1171 	 0.019389
1174 	 0.038228
1180 	 0.032865
1181 	 0.027155
1184 	 0.048968
1187 	 0.016428
1188 	 0.026834
1191 	 0.006170
1192 	 0.048287
1197 	 0.020821
1198 	 0.037727
1200 	 0.012033
1201 	 0.028648
1202 	 0.037626
1203 	 0.031945
1206 	 0.028406
1207 	 0.014081
1208 	 0.025709
1209 	 0.003596
1211 	 0.057989
1214 	 0.030483
1216 	 0.008783
1217 	 0.002747
1219 	 0.007613
1220 	 0.004911
1221 	 0.015277
1222 	 0.037281
1224 	 0.065618
1225 	 0.009133
1226 	 0.079837
1227 	 0.051513
1229 	 0.023709
1238 	 0.065512
1241 	 0.020225
1242 	 0.003745
1243 	 0.003782
1244 	 0.087507
1245 	 0.065898
1247 	 0.036261
1248 	 0.087765
1250 	 0.021352
1252 	 0.071728
1253 	 0.058151
1254 	 0.032332
1255 	 0.058581
1258 	 -0.007974
1259 	 0.020499
1260 	 0.004703
1262 	 0.024965
1265 	 0.013508
1266 	 0.032338
1267 	 0.000906
1268 	 0.000165
1269 	 0.092358
1272 	 0.014721
1273 	 0.010228
1275 	 0.046511
1276 	 -0.001385
1277 	 0.034120
1278 	 0.018500
1279 	 0.007531
1281 	 0.016033
1283 	 0.102267
1284 	 0.047958
1289 	 0.060703
1290 	 0.026259
1291 	 0.036179
1292 	 0.014359
1295 	 0.008050
1296 	 0.081242
1297 	 0.086519
1298 	 0.048175
1299 	 -0.013882
1300 	 -0.014736
1301 	 0.020328
1303 	 0.083576
1304 	 0.021105
1305 	 0.033995
1306 	 0.091324
1309 	 -0.005667
1310 	 0.083158
1313 	 0.067135
1316 	 0.008665
1317 	 -0.005826
1318 	 0.071329
1319 	 0.088014
1322 	 0.055104
1324 	 -0.012162
1327 	 0.022083
1329 	 0.043064
1330 	 0.043588
1334 	 0.013021
1337 	 0.052955
1338 	 0.041252
1341 	 0.017887
1342 	 0.039158
1348 	 0.051439
1351 	 0.003019
1353 	 0.018291
1355 	 0.000577
1356 	 -0.002542
1357 	 0.002017
1363 	 0.072578
1365 	 -0.008016
1367 	 0.036032
1369 	 0.021828
1370 	 -0.011934
1372 	 0.079195
1374 	 -0.003973
1376 	 0.075280
1380 	 -0.000004
1381 	 0.040491
1384 	 0.003620
1385 	 0.080346
1386 	 -0.003686
1387 	 0.040022
1390 	 0.084645
1391 	 0.014431
1396 	 0.032637
1397 	 0.032619
1398 	 0.016145
1399 	 0.031953
1400 	 -0.024416
1401 	 0.015003
1406 	 0.118209
1408 	 0.012826
1409 	 -0.012223
1410 	 0.040752
1413 	 0.041235
1415 	 0.051349
1416 	 0.014508
1418 	 0.021321
1420 	 -0.004197
1423 	 0.005774
1425 	 0.008044
1429 	 0.001684
1431 	 0.004010
1432 	 0.007733
1435 	 0.008624
1437 	 0.006445
1438 	 -0.004601
1439 	 -0.004828
1441 	 0.015911
1443 	 -0.010949
1444 	 0.005322
1446 	 0.026382
1447 	 0.002807
1450 	 0.102476
1452 	 0.005387
1457 	 0.078115
1458 	 0.060690
1459 	 0.070091
1460 	 0.011301
1461 	 0.115654
1462 	 0.021022
1463 	 0.015437
1464 	 0.033032
1465 	 0.013744
1466 	 -0.001112
1467 	 0.024968
1471 	 -0.008099
1472 	 0.057777
1473 	 -0.010319
1476 	 0.008297
1478 	 0.006731
1479 	 -0.005567
1481 	 0.003825
1482 	 0.029066
1483 	 0.008775
1484 	 0.014951
1485 	 0.006278
1486 	 0.081391
1489 	 -0.011631
1490 	 0.038960
1491 	 0.057100
1496 	 0.036427
1498 	 0.018075
1501 	 -0.008437
1503 	 0.010057
1504 	 -0.006857
1505 	 -0.002429
1508 	 0.001431
1510 	 0.022920
1512 	 -0.003164
1514 	 0.019659
1516 	 0.021013
1517 	 0.006733
1519 	 0.011534
1521 	 0.011907
1522 	 -0.015395
1526 	 0.020236
1529 	 0.004056
1532 	 -0.008977
1536 	 0.009532
1538 	 0.021369
1540 	 0.020022
1541 	 -0.002216
1542 	 -0.002802
1543 	 -0.001599
1546 	 0.044573
1547 	 0.005140
1549 	 0.000892
1550 	 -0.014951
1551 	 0.006263
1554 	 0.017636
1555 	 0.003037
1560 	 0.008722
1561 	 0.031204
1562 	 0.018589
1564 	 0.010827
1575 	 0.016433
1576 	 0.007272
1577 	 0.024342
1578 	 0.001654
1579 	 0.010577
1580 	 -0.023136
1581 	 0.052154
1583 	 0.000837
1584 	 -0.033488
1591 	 0.011652
1594 	 0.030390
1596 	 0.107678
1597 	 0.032928
1601 	 0.012243
1604 	 0.036270
1607 	 0.049823
1608 	 0.011482
1609 	 0.193272
1612 	 0.015736
1613 	 0.007006
1614 	 0.031786
1618 	 0.004188
1620 	 0.012077
1621 	 0.010042
1622 	 -0.004266
1627 	 0.019834
1628 	 0.013698
1629 	 0.024575
1630 	 0.035780
1631 	 0.032324
1633 	 0.063770
1634 	 0.004709
1635 	 0.018139
1636 	 0.005545
1637 	 0.018718
1638 	 0.066024
1639 	 0.132824
1641 	 0.011657
1642 	 -0.002049
1643 	 0.010246
1645 	 0.012863
1647 	 0.045897
1648 	 0.029423
1649 	 0.027006
1651 	 0.055684
1652 	 0.016065
1653 	 -0.008838
1654 	 0.006349
1655 	 0.009689
1656 	 0.006415
1657 	 0.009150
1658 	 0.201288
1661 	 0.023065
1667 	 0.025965
1670 	 -0.034722
1673 	 0.027833
1677 	 0.019032
1678 	 0.013916
1680 	 0.056130
1684 	 0.004546
1686 	 -0.009054
1688 	 0.002678
1690 	 0.035614
1696 	 0.005782
1699 	 0.046546
1701 	 0.012134
1702 	 0.022815
1704 	 0.025119
1710 	 0.003485
1711 	 0.037807
1713 	 0.002293
1715 	 0.012782
1716 	 0.083633
1717 	 0.101905
1718 	 0.023173
1719 	 0.028509
1722 	 0.000591
1726 	 0.005908
1734 	 0.018035
1739 	 0.015305
1743 	 0.016528
1746 	 0.028812
1747 	 0.005243
1751 	 0.006569
1756 	 0.016613
1757 	 0.042503
1759 	 0.007348
1760 	 0.007019
1769 	 0.030315
1770 	 -0.008638
1771 	 0.004218
1772 	 0.037845
1775 	 0.007169
1778 	 0.008637
1779 	 0.025763
1780 	 0.014238
1782 	 0.031110
1786 	 0.008015
1789 	 0.006406
1790 	 0.007478
1793 	 0.010916
1794 	 0.006495
1796 	 0.020816
1798 	 0.018541
1800 	 0.069055
1804 	 0.124151
1805 	 0.051107
1806 	 0.034962
1807 	 0.006284
1808 	 0.094964
1809 	 0.004800
1810 	 0.002775
1812 	 0.009448
1814 	 -0.012769
1815 	 -0.033398
1819 	 0.045858
1820 	 0.046978
1821 	 0.006280
1823 	 0.027900
1824 	 0.007231
1831 	 -0.000125
1835 	 0.008958
1837 	 0.070440
1840 	 0.010253
1841 	 0.012045
1843 	 0.022838
1844 	 0.028894
1845 	 0.015818
1847 	 0.013614
1848 	 0.024880
1850 	 0.020620
1852 	 0.014403
1854 	 0.005563
1857 	 0.027605
1858 	 0.019885
1861 	 0.026321
1862 	 0.017290
1863 	 0.107768
1864 	 0.066054
1865 	 0.046208
1869 	 0.045915
1870 	 0.005511
1871 	 -0.051014
1872 	 -0.049213
1873 	 -0.009125
1879 	 0.015196
1880 	 0.064880
1881 	 0.020330
1884 	 0.104751
1885 	 0.081153
1888 	 0.007535
1891 	 0.055374
1892 	 0.007377
1894 	 0.148951
1895 	 0.028012
1899 	 0.009659
1900 	 0.010261
1901 	 0.036305
1902 	 0.013064
1903 	 0.013544
1905 	 0.012954
1907 	 -0.001172
1910 	 0.012804
1911 	 0.136238
1914 	 0.029950
1917 	 0.046982
1919 	 0.012505
1920 	 -0.012521
1921 	 0.113321
1922 	 -0.004868
1923 	 -0.007691
1924 	 0.000332
1928 	 0.037865
1929 	 0.006744
1931 	 0.011005
1933 	 0.007106
1935 	 0.085407
1936 	 -0.013297
1937 	 -0.022384
1940 	 0.026891
1941 	 0.020888
1942 	 0.050903
1945 	 0.008385
1950 	 0.034065
1951 	 0.020605
1952 	 0.124554
1953 	 0.016769
1955 	 0.012112
1956 	 -0.017726
1961 	 0.023643
1963 	 0.011254
1964 	 0.009561
1966 	 0.006129
1970 	 0.011028
1973 	 0.010706
1975 	 0.033145
1976 	 0.005851
1978 	 0.005617
1981 	 0.022338
1982 	 0.037647
1986 	 0.023316
1987 	 0.013853
1988 	 0.012578
1992 	 0.017816
1994 	 0.110362
1995 	 0.024451
